seed,num_classes,combo_idx,class_list,subset_pct,num_samples,samples_per_class,epochs_trained,training_time,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,auroc_macro,auprc_macro,mcc,cohens_kappa,log_loss
20194682,6,2,"[0, 2, 4, 5, 7, 8]",40,14400,2400,19,12.17,0.9547,0.9547,0.9547,0.9547,0.9549,0.9547,0.9972,0.9878,0.9457,0.9456,0.1344
20194682,6,2,"[0, 2, 4, 5, 7, 8]",50,18000,3000,14,10.96,0.9452,0.9452,0.945,0.945,0.9459,0.9452,0.9969,0.9863,0.9344,0.9342,0.138
20194682,6,2,"[0, 2, 4, 5, 7, 8]",60,21600,3600,17,16.42,0.9595,0.9595,0.9596,0.9596,0.9598,0.9595,0.9977,0.9897,0.9514,0.9514,0.1269
20194682,6,2,"[0, 2, 4, 5, 7, 8]",70,25200,4200,15,16.6,0.9578,0.9578,0.9578,0.9578,0.958,0.9578,0.9977,0.9901,0.9494,0.9494,0.1276
20194682,6,2,"[0, 2, 4, 5, 7, 8]",80,28800,4800,16,20.24,0.959,0.959,0.9591,0.9591,0.9603,0.959,0.9982,0.992,0.951,0.9508,0.1084
20194682,6,2,"[0, 2, 4, 5, 7, 8]",90,32400,5400,14,19.8,0.9598,0.9598,0.9599,0.9599,0.9601,0.9598,0.998,0.9909,0.9518,0.9518,0.111
20194682,6,2,"[0, 2, 4, 5, 7, 8]",100,36000,6000,19,29.56,0.9623,0.9623,0.9626,0.9626,0.9634,0.9623,0.9984,0.9927,0.9549,0.9548,0.1099
20194682,6,3,"[1, 2, 3, 4, 6, 7]",10,3600,600,19,3.19,0.8685,0.8685,0.8687,0.8687,0.8716,0.8685,0.9818,0.927,0.8428,0.8422,0.3991
20194682,6,3,"[1, 2, 3, 4, 6, 7]",20,7200,1200,14,4.46,0.877,0.877,0.877,0.877,0.8792,0.877,0.9846,0.9385,0.8529,0.8524,0.3329
20194682,6,3,"[1, 2, 3, 4, 6, 7]",30,10800,1800,18,8.53,0.8933,0.8933,0.893,0.893,0.8953,0.8933,0.9878,0.9504,0.8726,0.872,0.312
20194682,6,3,"[1, 2, 3, 4, 6, 7]",40,14400,2400,20,12.87,0.9013,0.9013,0.9014,0.9014,0.9016,0.9013,0.989,0.9559,0.8817,0.8816,0.2968
20194682,6,3,"[1, 2, 3, 4, 6, 7]",50,18000,3000,17,13.29,0.9083,0.9083,0.9085,0.9085,0.9094,0.9083,0.9905,0.9609,0.8901,0.89,0.2588
20194682,6,3,"[1, 2, 3, 4, 6, 7]",60,21600,3600,17,15.78,0.9065,0.9065,0.9073,0.9073,0.9097,0.9065,0.9901,0.96,0.8881,0.8878,0.2741
20194682,6,3,"[1, 2, 3, 4, 6, 7]",70,25200,4200,15,16.38,0.9065,0.9065,0.9065,0.9065,0.9114,0.9065,0.9907,0.9615,0.8889,0.8878,0.2583
20194682,6,3,"[1, 2, 3, 4, 6, 7]",80,28800,4800,17,20.87,0.9157,0.9157,0.9154,0.9154,0.9157,0.9157,0.9919,0.9665,0.8989,0.8988,0.2367
20194682,6,3,"[1, 2, 3, 4, 6, 7]",90,32400,5400,20,27.39,0.9247,0.9247,0.9244,0.9244,0.9247,0.9247,0.9922,0.9683,0.9097,0.9096,0.2386
20194682,6,3,"[1, 2, 3, 4, 6, 7]",100,36000,6000,14,21.72,0.909,0.909,0.9089,0.9089,0.9096,0.909,0.9908,0.9618,0.891,0.8908,0.2521
20194682,6,4,"[2, 3, 5, 6, 8, 9]",10,3600,600,21,3.28,0.9273,0.9273,0.9274,0.9274,0.9277,0.9273,0.9929,0.9699,0.9128,0.9128,0.2705
20194682,6,4,"[2, 3, 5, 6, 8, 9]",20,7200,1200,17,5.18,0.935,0.935,0.9354,0.9354,0.9369,0.935,0.9946,0.9767,0.9222,0.922,0.1958
20194682,6,4,"[2, 3, 5, 6, 8, 9]",30,10800,1800,13,6.01,0.9312,0.9312,0.9311,0.9311,0.9321,0.9312,0.9943,0.9748,0.9176,0.9174,0.184
20194682,6,4,"[2, 3, 5, 6, 8, 9]",40,14400,2400,15,9.01,0.9438,0.9438,0.9439,0.9439,0.944,0.9438,0.9956,0.9813,0.9326,0.9326,0.1577
20194682,6,4,"[2, 3, 5, 6, 8, 9]",50,18000,3000,16,12.14,0.9487,0.9487,0.9486,0.9486,0.9487,0.9487,0.9961,0.9825,0.9384,0.9384,0.1594
20194682,6,4,"[2, 3, 5, 6, 8, 9]",60,21600,3600,18,16.7,0.9493,0.9493,0.9492,0.9492,0.9494,0.9493,0.9965,0.9847,0.9393,0.9392,0.1525
20194682,6,4,"[2, 3, 5, 6, 8, 9]",70,25200,4200,18,19.32,0.9522,0.9522,0.9521,0.9521,0.952,0.9522,0.9968,0.986,0.9426,0.9426,0.1467
20194682,6,4,"[2, 3, 5, 6, 8, 9]",80,28800,4800,16,19.51,0.9532,0.9532,0.953,0.953,0.9532,0.9532,0.9967,0.9858,0.9438,0.9438,0.1422
20194682,6,4,"[2, 3, 5, 6, 8, 9]",90,32400,5400,19,25.62,0.9527,0.9527,0.9525,0.9525,0.9524,0.9527,0.9966,0.9852,0.9432,0.9432,0.1409
20194682,6,4,"[2, 3, 5, 6, 8, 9]",100,36000,6000,17,25.56,0.9565,0.9565,0.9564,0.9564,0.9564,0.9565,0.9972,0.9875,0.9478,0.9478,0.1257
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",10,4200,600,20,3.52,0.8457,0.8457,0.8428,0.8428,0.8452,0.8457,0.9797,0.9137,0.8209,0.82,0.4529
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",20,8400,1200,17,6.01,0.8563,0.8563,0.8575,0.8575,0.8632,0.8563,0.9831,0.9254,0.8331,0.8323,0.4029
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",30,12600,1800,17,8.88,0.8663,0.8663,0.8666,0.8666,0.8687,0.8663,0.9854,0.9345,0.8443,0.844,0.3594
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",40,16800,2400,20,14.06,0.8829,0.8829,0.883,0.883,0.8836,0.8829,0.9866,0.941,0.8634,0.8633,0.3664
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",50,21000,3000,17,15.72,0.8789,0.8789,0.8789,0.8789,0.8802,0.8789,0.987,0.9414,0.8589,0.8587,0.3516
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",60,25200,3600,15,16.17,0.8741,0.8741,0.872,0.872,0.8779,0.8741,0.9872,0.9439,0.8546,0.8532,0.347
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",70,29399,4199,17,21.42,0.8889,0.8889,0.8883,0.8883,0.8888,0.8889,0.9888,0.9487,0.8705,0.8703,0.3152
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",80,33600,4800,16,23.53,0.8906,0.8906,0.8898,0.8898,0.8908,0.8906,0.9891,0.9497,0.8727,0.8723,0.3063
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",90,37800,5400,14,23.06,0.8906,0.8906,0.8903,0.8903,0.8915,0.8906,0.9892,0.9507,0.8726,0.8723,0.2986
20194682,7,0,"[0, 1, 2, 3, 4, 6, 8]",100,42000,6000,17,30.43,0.8937,0.8937,0.8927,0.8927,0.8938,0.8937,0.9895,0.9522,0.8764,0.876,0.3067
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",10,4200,600,15,2.76,0.9513,0.9513,0.9511,0.9511,0.9516,0.9513,0.9975,0.9881,0.9433,0.9432,0.156
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",20,8400,1200,23,8.11,0.9639,0.9639,0.964,0.964,0.9643,0.9639,0.9981,0.9908,0.9579,0.9578,0.1309
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",30,12600,1800,17,8.98,0.967,0.967,0.967,0.967,0.9673,0.967,0.9984,0.9926,0.9615,0.9615,0.1109
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",40,16800,2400,17,12.66,0.9651,0.9651,0.9651,0.9651,0.9655,0.9651,0.9986,0.993,0.9594,0.9593,0.1219
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",50,21000,3000,16,14.07,0.972,0.972,0.972,0.972,0.9721,0.972,0.9987,0.9937,0.9674,0.9673,0.0952
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",60,25200,3600,23,23.96,0.9723,0.9723,0.9723,0.9723,0.9725,0.9723,0.9987,0.9937,0.9677,0.9677,0.1035
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",70,29399,4199,19,23.66,0.9717,0.9717,0.9718,0.9718,0.9719,0.9717,0.9988,0.9938,0.967,0.967,0.1001
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",80,33600,4800,16,22.52,0.9701,0.9701,0.9702,0.9702,0.9706,0.9701,0.9989,0.9942,0.9652,0.9652,0.0997
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",90,37800,5400,16,24.98,0.9731,0.9731,0.9732,0.9732,0.9734,0.9731,0.9988,0.994,0.9687,0.9687,0.0901
20194682,7,1,"[0, 1, 2, 3, 5, 7, 8]",100,42000,6000,16,30.64,0.9749,0.9749,0.9748,0.9748,0.975,0.9749,0.9989,0.9941,0.9707,0.9707,0.0899
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",10,4200,600,16,3.2,0.8691,0.8691,0.8698,0.8698,0.8778,0.8691,0.9861,0.9335,0.8486,0.8473,0.3412
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",20,8400,1200,20,8.0,0.9013,0.9013,0.9017,0.9017,0.9038,0.9013,0.9903,0.9547,0.8851,0.8848,0.3198
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",30,12600,1800,17,9.35,0.9079,0.9079,0.9076,0.9076,0.9077,0.9079,0.9915,0.9585,0.8925,0.8925,0.2554
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",40,16800,2400,15,11.12,0.9039,0.9039,0.9029,0.9029,0.9026,0.9039,0.9911,0.9577,0.888,0.8878,0.2564
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",50,21000,3000,18,17.26,0.913,0.913,0.9136,0.9136,0.9158,0.913,0.9924,0.963,0.8988,0.8985,0.2403
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",60,25200,3600,17,21.99,0.9184,0.9184,0.9182,0.9182,0.9183,0.9184,0.993,0.9656,0.9049,0.9048,0.2267
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",70,29399,4199,18,25.92,0.9153,0.9153,0.9146,0.9146,0.9145,0.9153,0.9929,0.9667,0.9013,0.9012,0.2419
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",80,33600,4800,18,29.19,0.9189,0.9189,0.9186,0.9186,0.9192,0.9189,0.9935,0.9681,0.9055,0.9053,0.2241
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",90,37800,5400,14,24.95,0.9216,0.9216,0.9212,0.9212,0.9213,0.9216,0.9934,0.9679,0.9086,0.9085,0.2076
20194682,7,2,"[0, 1, 3, 4, 6, 8, 9]",100,42000,6000,16,30.7,0.9247,0.9247,0.9242,0.9242,0.9242,0.9247,0.994,0.9698,0.9123,0.9122,0.2045
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",10,4200,600,22,4.3,0.9336,0.9336,0.9337,0.9337,0.9341,0.9336,0.9945,0.973,0.9225,0.9225,0.2139
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",20,8400,1200,16,6.13,0.9381,0.9381,0.9382,0.9382,0.9389,0.9381,0.9956,0.9774,0.9279,0.9278,0.1901
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",30,12600,1800,17,9.52,0.9429,0.9429,0.9433,0.9433,0.9441,0.9429,0.9962,0.9805,0.9334,0.9333,0.1812
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",40,16800,2400,18,13.44,0.9537,0.9537,0.9535,0.9535,0.9539,0.9537,0.9969,0.9845,0.9461,0.946,0.1451
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",50,21000,3000,15,13.94,0.9526,0.9526,0.9526,0.9526,0.9528,0.9526,0.9971,0.9851,0.9447,0.9447,0.1367
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",60,25200,3600,15,16.29,0.9531,0.9531,0.9532,0.9532,0.9532,0.9531,0.9971,0.985,0.9453,0.9453,0.1375
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",70,29399,4199,17,21.89,0.9549,0.9549,0.9549,0.9549,0.955,0.9549,0.9974,0.9864,0.9473,0.9473,0.1329
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",80,33600,4800,15,21.65,0.9559,0.9559,0.9559,0.9559,0.9562,0.9559,0.9977,0.9876,0.9486,0.9485,0.1249
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",90,37800,5400,19,32.27,0.9601,0.9601,0.9601,0.9601,0.9602,0.9601,0.998,0.9896,0.9535,0.9535,0.122
20194682,7,3,"[1, 2, 3, 5, 6, 8, 9]",100,42000,6000,18,33.8,0.9606,0.9606,0.9605,0.9605,0.9609,0.9606,0.9979,0.9889,0.9541,0.954,0.1201
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",10,4200,600,19,3.48,0.9616,0.9616,0.9618,0.9618,0.9628,0.9616,0.9986,0.9929,0.9553,0.9552,0.135
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",20,8400,1200,19,7.13,0.9663,0.9663,0.9664,0.9664,0.9669,0.9663,0.9989,0.994,0.9607,0.9607,0.1226
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",30,12600,1800,12,6.64,0.9644,0.9644,0.9645,0.9645,0.9647,0.9644,0.9988,0.9939,0.9585,0.9585,0.1004
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",40,16800,2400,17,12.38,0.9741,0.9741,0.9741,0.9741,0.9743,0.9741,0.9992,0.9959,0.9699,0.9698,0.0905
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",50,21000,3000,19,17.23,0.9771,0.9771,0.9772,0.9772,0.9772,0.9771,0.9994,0.9966,0.9733,0.9733,0.0779
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",60,25200,3600,16,17.22,0.9754,0.9754,0.9755,0.9755,0.9756,0.9754,0.9993,0.9963,0.9714,0.9713,0.0792
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",70,29399,4199,22,27.79,0.9789,0.9789,0.9789,0.9789,0.9791,0.9789,0.9994,0.9968,0.9754,0.9753,0.0806
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",80,33600,4800,17,24.93,0.9806,0.9806,0.9806,0.9806,0.9807,0.9806,0.9995,0.9973,0.9774,0.9773,0.0654
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",90,37800,5400,17,27.68,0.9814,0.9814,0.9815,0.9815,0.9817,0.9814,0.9995,0.9971,0.9784,0.9783,0.0641
20194682,7,4,"[1, 2, 3, 5, 7, 8, 9]",100,42000,6000,14,25.51,0.9784,0.9784,0.9784,0.9784,0.9785,0.9784,0.9994,0.997,0.9748,0.9748,0.0686
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",10,4800,600,21,4.32,0.8659,0.8659,0.8661,0.8661,0.8665,0.8659,0.9854,0.9233,0.8468,0.8467,0.402
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",20,9600,1200,16,6.5,0.8755,0.8755,0.8764,0.8764,0.879,0.8755,0.9873,0.9329,0.858,0.8577,0.3396
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",30,14400,1800,17,10.33,0.8848,0.8847,0.8828,0.8828,0.8848,0.8847,0.9887,0.9421,0.8689,0.8683,0.3304
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",40,19200,2400,15,12.15,0.8926,0.8926,0.8903,0.8903,0.8927,0.8926,0.9896,0.9449,0.8779,0.8773,0.2951
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",50,24000,3000,17,17.45,0.8931,0.8931,0.8929,0.8929,0.8934,0.8931,0.9902,0.9484,0.878,0.8779,0.2935
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",60,28800,3600,16,19.15,0.8948,0.8947,0.894,0.894,0.8955,0.8947,0.9908,0.9515,0.8801,0.8797,0.2893
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",70,33600,4200,18,25.39,0.9049,0.9049,0.9035,0.9035,0.905,0.9049,0.9916,0.9549,0.8917,0.8913,0.2855
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",80,38400,4800,20,32.69,0.9111,0.9111,0.9109,0.9109,0.9111,0.9111,0.9925,0.9593,0.8985,0.8984,0.2781
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",90,43200,5400,15,27.06,0.9042,0.9042,0.9027,0.9027,0.9043,0.9042,0.9919,0.9566,0.891,0.8906,0.266
20194682,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",100,48000,6000,18,35.6,0.914,0.914,0.9135,0.9135,0.9135,0.914,0.9931,0.963,0.9018,0.9017,0.2532
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",10,4800,600,21,4.38,0.8936,0.8936,0.8929,0.8929,0.8938,0.8936,0.99,0.9462,0.8787,0.8784,0.3286
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",20,9600,1200,16,6.51,0.9004,0.9004,0.8997,0.8997,0.9004,0.9004,0.9916,0.9532,0.8863,0.8861,0.276
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",30,14400,1800,20,12.38,0.9151,0.9151,0.9137,0.9137,0.9153,0.9151,0.9931,0.9617,0.9035,0.903,0.2574
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",40,19200,2400,21,17.11,0.9175,0.9175,0.9172,0.9172,0.9177,0.9175,0.9936,0.9648,0.9059,0.9057,0.2599
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",50,24000,3000,19,19.17,0.9206,0.9206,0.9209,0.9209,0.9216,0.9206,0.9943,0.9679,0.9093,0.9093,0.228
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",60,28800,3600,14,17.43,0.9187,0.9187,0.919,0.919,0.9194,0.9187,0.9934,0.9634,0.9072,0.9071,0.2294
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",70,33600,4200,15,21.53,0.9237,0.9238,0.9234,0.9234,0.9232,0.9238,0.9948,0.9704,0.9129,0.9129,0.1983
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",80,38400,4800,15,27.57,0.9199,0.9199,0.9205,0.9205,0.9224,0.9199,0.9946,0.9694,0.9086,0.9084,0.2049
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",90,43200,5400,17,34.35,0.9294,0.9294,0.9281,0.9281,0.9298,0.9294,0.9954,0.9734,0.9197,0.9193,0.1972
20194682,8,1,"[0, 1, 3, 4, 5, 6, 7, 8]",100,48000,6000,15,38.03,0.9231,0.9231,0.9238,0.9238,0.926,0.9231,0.9949,0.9705,0.9124,0.9121,0.2011
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",10,4800,600,18,4.37,0.948,0.948,0.9484,0.9484,0.9498,0.948,0.9978,0.9872,0.9407,0.9406,0.1638
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",20,9600,1200,15,7.26,0.9499,0.9499,0.95,0.95,0.9516,0.9499,0.998,0.9886,0.9429,0.9427,0.1529
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",30,14400,1800,18,13.38,0.9566,0.9566,0.9566,0.9566,0.957,0.9566,0.9983,0.9905,0.9505,0.9504,0.1496
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",40,19200,2400,18,17.74,0.962,0.962,0.962,0.962,0.9622,0.962,0.9987,0.9921,0.9566,0.9566,0.1179
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",50,24000,3000,18,22.38,0.965,0.965,0.9651,0.9651,0.9655,0.965,0.9989,0.9933,0.9601,0.96,0.1139
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",60,28800,3600,15,20.66,0.9649,0.9649,0.9648,0.9648,0.965,0.9649,0.9989,0.9932,0.9599,0.9599,0.1071
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",70,33600,4200,18,32.49,0.9673,0.9672,0.9673,0.9673,0.9673,0.9672,0.999,0.994,0.9626,0.9626,0.1038
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",80,38400,4800,18,35.49,0.9701,0.9701,0.9701,0.9701,0.9702,0.9701,0.9991,0.9944,0.9659,0.9659,0.096
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",90,43200,5400,19,40.52,0.9716,0.9716,0.9717,0.9717,0.9719,0.9716,0.9991,0.994,0.9676,0.9676,0.0986
20194682,8,2,"[0, 1, 3, 4, 5, 7, 8, 9]",100,48000,6000,17,39.98,0.9691,0.9691,0.9692,0.9692,0.9694,0.9691,0.999,0.9939,0.9647,0.9647,0.1007
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",10,4800,600,18,4.23,0.9296,0.9296,0.9298,0.9298,0.9303,0.9296,0.9961,0.9763,0.9196,0.9196,0.2053
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",20,9600,1200,15,6.79,0.9387,0.9387,0.9388,0.9388,0.9396,0.9387,0.9969,0.9814,0.9301,0.93,0.1758
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",30,14400,1800,16,11.0,0.9481,0.9481,0.9482,0.9482,0.9486,0.9481,0.9978,0.9863,0.9408,0.9407,0.156
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",40,19200,2400,18,15.82,0.955,0.955,0.9551,0.9551,0.9557,0.955,0.9982,0.9888,0.9486,0.9486,0.1415
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",50,24000,3000,18,19.35,0.9534,0.9534,0.9535,0.9535,0.9546,0.9534,0.9983,0.9892,0.9469,0.9467,0.1423
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",60,28800,3600,18,23.31,0.953,0.953,0.9532,0.9532,0.9541,0.953,0.9983,0.9895,0.9464,0.9463,0.1385
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",70,33600,4200,16,23.76,0.9587,0.9587,0.9587,0.9587,0.9587,0.9587,0.9984,0.9899,0.9529,0.9529,0.1267
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",80,38400,4800,17,28.16,0.96,0.96,0.9601,0.9601,0.9603,0.96,0.9987,0.9917,0.9543,0.9543,0.1144
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",90,43200,5400,18,33.42,0.9553,0.9552,0.9553,0.9553,0.9557,0.9552,0.9985,0.9905,0.9489,0.9489,0.1223
20194682,8,3,"[1, 2, 3, 4, 5, 7, 8, 9]",100,48000,6000,19,40.19,0.9614,0.9614,0.9615,0.9615,0.9618,0.9614,0.9986,0.9915,0.9559,0.9559,0.1152
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",10,4800,600,18,3.82,0.9052,0.9052,0.9052,0.9052,0.9071,0.9052,0.9927,0.9568,0.892,0.8917,0.2665
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",20,9600,1200,16,6.72,0.9135,0.9135,0.9133,0.9133,0.9149,0.9135,0.9941,0.9651,0.9014,0.9011,0.2343
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",30,14400,1800,15,9.39,0.9179,0.9179,0.9178,0.9178,0.9205,0.9179,0.9944,0.967,0.9066,0.9061,0.2291
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",40,19200,2400,19,16.17,0.9261,0.9261,0.9261,0.9261,0.9293,0.9261,0.9955,0.9736,0.916,0.9156,0.2192
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",50,24000,3000,19,19.95,0.933,0.933,0.9328,0.9328,0.9334,0.933,0.996,0.9762,0.9235,0.9234,0.2082
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",60,28800,3600,17,21.63,0.935,0.935,0.935,0.935,0.9353,0.935,0.996,0.9763,0.9257,0.9257,0.1819
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",70,33600,4200,15,22.43,0.9359,0.9359,0.936,0.936,0.9364,0.9359,0.9964,0.9782,0.9268,0.9267,0.1728
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",80,38400,4800,14,23.94,0.9325,0.9325,0.9326,0.9326,0.9331,0.9325,0.9961,0.9766,0.9229,0.9229,0.1781
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",90,43200,5400,18,34.61,0.9433,0.9433,0.9433,0.9433,0.9435,0.9433,0.997,0.9819,0.9352,0.9351,0.1644
20194682,8,4,"[1, 2, 4, 5, 6, 7, 8, 9]",100,48000,6000,19,39.42,0.9405,0.9405,0.9402,0.9402,0.9412,0.9405,0.9968,0.9805,0.9322,0.932,0.1753
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",10,5400,600,19,4.44,0.8674,0.8674,0.8683,0.8683,0.8715,0.8674,0.9876,0.928,0.8512,0.8509,0.3828
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",20,10800,1200,20,9.52,0.8854,0.8854,0.886,0.886,0.8889,0.8854,0.9904,0.9444,0.8714,0.8711,0.3379
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",30,16200,1800,17,12.07,0.8969,0.8969,0.8967,0.8967,0.8968,0.8969,0.9918,0.9508,0.884,0.884,0.2881
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",40,21600,2400,18,17.36,0.9012,0.9012,0.9011,0.9011,0.9011,0.9012,0.9918,0.9516,0.8889,0.8889,0.2974
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",50,27000,3000,18,21.49,0.905,0.905,0.9047,0.9047,0.9049,0.905,0.9925,0.9561,0.8932,0.8931,0.2724
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",60,32400,3600,15,21.41,0.9029,0.9029,0.9012,0.9012,0.9033,0.9029,0.9924,0.955,0.8913,0.8908,0.2676
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",70,37800,4200,18,29.97,0.9131,0.9131,0.9121,0.9121,0.9122,0.9131,0.9933,0.9596,0.9024,0.9022,0.2563
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",80,43200,4800,16,30.37,0.907,0.907,0.9072,0.9072,0.9085,0.907,0.9933,0.9593,0.8955,0.8954,0.2513
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",90,48600,5400,16,33.82,0.9109,0.9109,0.9098,0.9098,0.91,0.9109,0.9938,0.9617,0.8999,0.8998,0.2463
20194682,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",100,54000,6000,16,37.07,0.9152,0.9152,0.9151,0.9151,0.9157,0.9152,0.9942,0.9646,0.9047,0.9046,0.2328
20194682,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",10,5400,600,17,4.08,0.864,0.864,0.8603,0.8603,0.8631,0.864,0.9872,0.9238,0.8478,0.847,0.3869
20194682,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",20,10800,1200,23,10.9,0.8853,0.8853,0.8853,0.8853,0.8859,0.8853,0.9901,0.9413,0.8711,0.871,0.3723
